% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=191369, Wed Dec 11 22:17:06 2019, <python>{}</python>
1 11 0.46969701692620225 1.0000458343836967 165.1207709049701 1.6512077090497010e+02 328.9046677012991 731.6369890869083   
2 22 0.44900025155244194 1.1354661071051315 153.00889891623657 1.5300889891623657e+02 384.6611699104659 1263.2573405448911   
3 33 0.41350962032975186 1.1912456197783965 121.43172392401493 1.2143172392401493e+02 633.7794335562886 1328.711750608718   
4 44 0.3864628170330945 1.2034948193091854 121.43172392401493 2.0892233668121656e+02 562.1272654600428 941.9639853772273   
5 55 0.3600393948967615 1.2385597597977416 121.43172392401493 1.2980304124458320e+02 458.2929097408107 1106.3725590407512   
6 66 0.3442870115628732 1.317718209306797 121.43172392401493 1.5872225343115645e+02 325.1390245906438 620.3786400905694   
7 77 0.3367854437013123 1.3205679732343796 121.43172392401493 1.4907245167326727e+02 365.0027208139673 631.8824404988346   
8 88 0.33141913697334124 1.3888399605093047 121.43172392401493 1.8868634111789453e+02 243.82540890674673 419.98435251334683   
9 99 0.3123481897088635 1.4128366284328242 121.43172392401493 1.5597255330391732e+02 223.50988075904502 455.1836263735743   
10 110 0.2747621438176564 1.453150918429494 121.43172392401493 1.4360430809820539e+02 243.982148709459 475.74442835630344   
11 121 0.25237978358172436 1.4650428931303427 95.04978513965723 9.5049785139657232e+01 205.9846424287272 374.24496783475905   
12 132 0.2431346595984919 1.4740864728194438 95.04978513965723 1.1640308395067436e+02 136.14307322168523 312.2312975474095   
13 143 0.23316105134532136 1.5216951202469327 90.88005888155287 9.0880058881552870e+01 157.13627344460906 482.6305642833879   
14 154 0.2160841896909551 1.5347346066036818 72.1870631608789 7.2187063160878907e+01 101.91751036843495 255.5312186647709   
15 165 0.21321151935478322 1.5557964181570338 50.55130737686029 5.0551307376860287e+01 93.30166308502324 112.86277839393252   
16 176 0.2244971253881041 1.6364943092016484 43.15078091730752 4.3150780917307522e+01 100.69801886340127 164.74255208843326   
17 187 0.21903236704615117 1.7353949918127443 43.15078091730752 4.4837309948638612e+01 66.62862807305967 134.45261440616076   
18 198 0.2082934791723543 1.7939674601089082 33.60202849676667 3.3602028496766671e+01 72.20485382367683 126.36094487685901   
19 209 0.18939182582583802 1.8084401138658144 32.956893774506845 3.2956893774506845e+01 55.56840212960119 107.42938004460997   
20 220 0.18687664673511228 1.7996404298023772 29.45714438369282 2.9457144383692821e+01 48.43258594296967 88.72458342744252   
21 231 0.17109589555878169 1.8064188573118125 28.61036605927947 2.8610366059279471e+01 58.55561652358598 69.82281485160917   
22 242 0.16781236709054875 1.8052566776136578 25.640990059652705 2.5640990059652705e+01 35.43962092917482 122.16132160573846   
23 253 0.15267936258317585 1.78228124568878 24.709244072648833 2.4709244072648833e+01 42.48191488559799 70.95747138005   
24 264 0.144090046758025 1.8004496118324835 23.20909400371626 2.3209094003716260e+01 40.56320489204052 85.20228654984899   
25 275 0.13541301767164426 1.8662381236774919 23.20909400371626 2.6064024782702671e+01 37.12770163967795 74.16065628722511   
26 286 0.1264037939980127 1.8590280471591432 19.019258823872235 1.9019258823872235e+01 32.87787562068876 46.98968184540114   
27 297 0.11580818544299402 1.89910770743977 15.223162504903609 1.5223162504903609e+01 29.86186675792595 46.23663954228397   
28 308 0.11426046632254976 1.8705797950826688 15.223162504903609 1.7497343688339573e+01 27.503894066937747 50.303250814557956   
29 319 0.10765691906863954 1.90168524856126 15.223162504903609 1.6455657221980644e+01 27.278640099898205 45.46432265870855   
30 330 0.10199309944547746 1.9037070791836403 13.397656503101784 1.3397656503101784e+01 24.151246762681765 36.73336028121622   
31 341 0.09471295308539321 1.879519106875983 13.397656503101784 1.5483866333198689e+01 22.917514019224143 34.77147353011519   
32 352 0.08725150064925682 1.8634472036735015 13.397656503101784 1.3621117097935681e+01 16.702241765315875 27.91598199002594   
33 363 0.0769033742721044 1.9036525021460398 13.397656503101784 1.3904863415319554e+01 18.285535312839983 21.387871821692958   
34 374 0.07034790731306498 1.9182476093515424 12.594666948604267 1.2594666948604267e+01 15.780206621019857 24.43244162918179   
35 385 0.06625899226411644 1.9280801114644002 12.594666948604267 1.2932901353159711e+01 16.42403761600453 19.46111111689509   
36 396 0.062138927432099963 1.9095478114145013 12.078729109849263 1.2078729109849263e+01 14.412326606783047 18.500803712739245   
37 407 0.05965680958547467 1.910680666216544 12.078729109849263 1.2230628199161879e+01 13.514961106371816 15.31281265379608   
38 418 0.05452315980779177 1.871836069172215 11.709099966732872 1.1709099966732872e+01 13.725774433195694 17.389442543762886   
39 429 0.05180174023405451 1.873391776122418 11.709099966732872 1.2240948629226519e+01 13.359114745051741 14.269792252369387   
40 440 0.047631254553090106 1.887693599525531 11.709099966732872 1.1719339930166200e+01 13.992238922701134 16.240148781324223   
41 451 0.04525461780880775 1.8784793362786207 11.526828033668968 1.1526828033668968e+01 12.90384409372405 14.296105872680858   
42 462 0.04341727622163232 1.8011971439847951 11.277061445414029 1.1277061445414029e+01 12.100729329197103 12.820995603354739   
43 473 0.04205578077520322 1.805692533449235 10.660884976715089 1.0660884976715089e+01 11.991416736893928 13.552120094787444   
44 484 0.04069645396895416 1.8240252611854137 10.660884976715089 1.1281294864172171e+01 11.943588946395618 12.484511445438994   
45 495 0.03858432326747497 1.8717213004965785 10.660884976715089 1.0752281722052471e+01 11.758846767954385 13.2546903232014   
46 506 0.03343619556506947 1.9053273211821884 10.660884976715089 1.0703630793206361e+01 11.456537257105541 11.895756859357377   
47 517 0.029044671800284264 1.91113696745533 10.660884976715089 1.0806776380019960e+01 11.32350273233117 11.953283723420714   
48 528 0.02555885715925059 1.9825836940593793 10.660884976715089 1.0869878767682675e+01 11.104114563749464 11.425361025059305   
49 539 0.023368819194754042 1.9979010152330348 10.554331620632318 1.0554331620632318e+01 11.030630430346328 11.349970529889521   
50 550 0.02231629970113472 2.004110286718664 10.526105248194286 1.0526105248194286e+01 10.862396584897564 11.112962575006819   
51 561 0.02133961864984708 1.9987839473501656 10.416893055924216 1.0416893055924216e+01 10.562446403549075 10.74093464875068   
52 572 0.01958166239215432 2.0214907003200073 10.416893055924216 1.0476703789211207e+01 10.635680822173908 10.9266069567536   
53 583 0.018488738073828042 2.0472412106789926 10.416893055924216 1.0495888680496879e+01 10.585143513616282 10.740717831917973   
54 594 0.01778917512476836 2.091403424231936 10.416893055924216 1.0459835772677854e+01 10.642373681678535 10.833047685121132   
55 605 0.01669655231243263 2.1175352944271935 10.376561259687609 1.0376561259687609e+01 10.57654737051361 10.729373596604667   
56 616 0.016793534687721462 2.118558039606848 10.352368314457117 1.0352368314457117e+01 10.413066103027521 10.606013468882235   
57 627 0.016808160473003545 2.1622430987090446 10.279363700769343 1.0279363700769343e+01 10.45911521680018 10.872285910070973   
58 638 0.016631449377994184 2.3132917477626145 10.247721929998656 1.0247721929998656e+01 10.44535109493761 10.675787822246194   
59 649 0.015823084563049365 2.3358066151354215 10.191138024906204 1.0191138024906204e+01 10.296432300815887 10.419573194096932   
60 660 0.014770394304091099 2.346068676348 10.191138024906204 1.0203594970571224e+01 10.347920559858338 10.401882960900801   
61 671 0.013831751695246898 2.398088449693909 10.191138024906204 1.0205168275915097e+01 10.255486764805765 10.39511564169362   
62 682 0.01346557833056482 2.432062871677249 10.191138024906204 1.0217653026931270e+01 10.23856221446825 10.329114694683135   
63 693 0.013482214632349445 2.445203267431986 10.186057279357954 1.0186057279357954e+01 10.272928094449798 10.39337764389292   
64 704 0.014095005412996648 2.439032407321264 10.051968257076544 1.0051968257076544e+01 10.22740892099231 10.328170884977157   
65 715 0.013910117985857774 2.6167793621468447 10.051968257076544 1.0111648938127765e+01 10.220251873367728 10.367885343585549   
66 726 0.01404130931260966 2.6173976614065757 10.051968257076544 1.0153265471842042e+01 10.187465614644484 10.354473635391509   
67 737 0.014170211645773683 2.6864064642288596 10.051968257076544 1.0110569999818676e+01 10.191328905358153 10.270386779108632   
