% # columns="iteration, evaluation, void, void, void, xmean", seed=191369, Wed Dec 11 22:17:06 2019, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 11 0 0 0 0.5846447742822259 -0.10055749368574855 -0.05264533788211753 0.3126226733207935 0.2518982637085932 0.23693171095262347 0.48928771497992773 0.1549934790053665 0.15564430871888185 -0.008717295178801066 0.14514699349466811 0.045528332318794024
2 22 0 0 0 0.6956243202127355 0.13349201677901773 0.2960667354028399 0.1350600479955571 0.3767199099442578 0.581628942082584 0.2740263048630245 -0.04758213582678247 0.050293890674397934 0.2494166908796067 0.4103181665435569 -0.02493130698269226
3 33 0 0 0 0.08430416746516656 0.030309787449455894 0.3448306928670916 0.31909205286655445 0.4382655141534844 0.25792162486068276 0.45176765625963833 -0.12842213115410323 0.3317093951746315 -0.11985162167446586 0.3595653287674289 0.1044788381686355
4 44 0 0 0 0.406019024582936 -0.18620430153574527 0.3844863489551788 0.30055308349782817 0.15542108467130172 0.4401516597447343 0.518658328042642 -0.39229363595930483 0.4801690319564231 -0.2541981829555022 0.1349816076807196 -0.04841522973201896
5 55 0 0 0 0.11236360590273414 -0.04002672174914393 0.15586186454576972 -0.2567833760221051 0.26965203114369246 0.6574629988535567 0.28025024160989154 -0.21706231445246676 0.2540818195495714 -0.2521315093933152 0.1076639506711345 -0.02001586724588385
6 66 0 0 0 0.11619535975506382 -0.18353836522135536 0.16703304863177262 -0.3071225415470781 0.3565995470722131 0.6095336373567265 0.4262488925688921 -0.36154639963979796 0.09868693822706678 0.019269212352393927 0.027955327404232816 0.4290042624756464
7 77 0 0 0 -0.02221628718647292 -0.24705283384174387 0.08562823883073754 -0.46496717463519865 0.4069622851395928 0.5440758685272991 0.24928859026186784 -0.3452656422417414 -0.18522747045313145 0.019763802313706686 0.4322274664117768 0.4512284821533284
8 88 0 0 0 0.21127559100231108 -0.13837154251535105 0.042232100539141504 -0.36202412447543897 0.5688453744082937 0.4774983814359987 0.3698209223464569 -0.33602349078330385 0.003870155924776769 -0.030777603790789514 0.7159620219309065 0.7641607588438178
9 99 0 0 0 0.16822139273491957 -0.07109131227808954 -0.09257962465750452 -0.5801576072607971 0.5139818840330351 0.4348970674879226 0.3921104172905841 -0.14791755238388996 -0.2212745818650866 0.06095284717895885 0.6478731273279887 0.4127577559368483
10 110 0 0 0 0.23365455827065226 0.04167701968736515 -0.037513786221577416 -0.5193123177674183 0.5621238532620492 0.4845824092039506 0.35906488642310724 -0.3157280025855712 -0.015606168852603325 0.10733785474605106 0.4801842928329286 0.3451930838184166
11 121 0 0 0 0.26379113668694004 -0.061212340193697465 -0.009049075509129825 -0.3583653874491064 0.22965629420405365 0.4825060343712543 0.4420707064210674 -0.21838446443451756 0.17041432707315715 0.24763616602029 0.42533788812692386 0.30144525577768183
12 132 0 0 0 0.10895148692935736 0.04811614339084773 -0.1302441892025436 -0.019516489768060696 0.2762852856650697 0.6202288944302855 0.4398973481991987 -0.10887834210193614 0.21785028722515817 0.13003613540962566 0.4266302772892651 0.4338099248185523
13 143 0 0 0 0.06036064354941384 -0.09454458297138062 -0.18255353800304924 -0.012221521256343385 0.3153922367303173 0.4857873415888677 0.273019790711468 -0.07035651998909144 0.0647163677155119 0.308356566514775 0.28805529891076903 0.4608477881711369
14 154 0 0 0 0.19425015366216558 -0.1006771634874191 -0.06963086213395492 -0.08478210339453335 0.21062540985141742 0.4130472020435749 0.21434861990103446 -0.19626879664627034 0.18941104305078638 0.06031248743128728 0.3164670019128339 0.14042108240143591
15 165 0 0 0 0.3350689278053816 -0.1594963641233735 -0.050234966800357266 0.02336227865831203 0.08510076765286856 0.23408566544702952 0.16347440152167414 -0.2517360379322204 0.18524105679803773 0.13707807345952439 0.25924289848454013 0.05544030346041018
16 176 0 0 0 0.3595749363194664 -0.04430087204309213 -0.08172343574497239 0.1906030953171522 -0.055215909361993776 0.04758020869103405 0.1367725657970895 -0.12409447948061206 0.06187118898341841 0.18048792551048393 0.10017104703469856 -0.04338637632581005
17 187 0 0 0 0.19789987719348884 -0.04698713266921658 -0.05193701830230685 0.1998392177845614 -0.02061952561058014 0.11852821620672396 0.13177232219674623 -0.06374747135972819 -0.01347063678664287 0.20735519704874122 0.15732407994377923 -0.0979372513533815
18 198 0 0 0 0.30053287685686353 -0.12994138998920382 -0.08245393183738574 0.06028626454319966 -0.03440039971762382 -0.06555177732997369 0.18925820069829305 -0.12210350585109715 -0.05002807891588454 0.1385918583388375 0.16362602836440512 -0.04016643885119986
19 209 0 0 0 0.16455492057619167 -0.059072014283493374 -0.048557026547328866 -0.04926208291623235 0.07383411713241331 0.08337020227816855 0.24224461600968406 -0.006505733239366068 -0.09421152884221348 0.16145429038612052 0.08209404513092572 0.05947544085292612
20 220 0 0 0 0.19693805181454943 -0.0905128647210151 -0.039872469786625814 -0.019998541050232514 0.03685142714880049 -0.049694081160577774 -0.03951469562568294 -0.0228078835053657 -0.17361168547535766 0.041987017923691694 0.17109131312627696 -0.032810485865557196
21 231 0 0 0 0.26399707299815534 -0.013893217536971994 -0.05671078819252993 0.07160146095382675 -0.014877767952301106 -0.10700164038725865 0.07967514681012731 0.030844887127135623 -0.0789477285680683 0.0933901858422897 0.182642005181406 0.02848001340379512
22 242 0 0 0 0.35187357149452103 0.07229317854560635 -0.13480994892232967 0.04453737906946209 0.030459867378078834 -0.1475344884869463 -0.02239320982707607 -0.013327854827309214 0.0782458111422349 0.13191227806317643 0.1293703617918702 -0.014585758487153253
23 253 0 0 0 0.25401073090623294 0.029416468331473447 -0.0901810870341258 0.04764602485005541 0.05898004155279298 -0.09577865626541279 0.04578874735411889 -0.17689692248640138 0.08109414077500127 0.16074463349562088 0.14976637068303034 0.07232678938594256
24 264 0 0 0 0.3745748037156921 0.1171264290197911 0.014836196045235062 0.08062456371692048 -0.02252334517250789 -0.05336789748478554 0.13568286846917652 -0.2038322840826745 0.07390961365265132 0.09666038952867148 0.09931098803133868 0.078251653431812
25 275 0 0 0 0.4174419552821043 0.1845404773441397 -0.046499049802685447 0.1496477983607088 -0.03477429657740354 -0.09271743557454037 0.13273625990666382 -0.17430888324073476 0.07373162612631727 0.12987347338990696 0.0390771341698904 0.07878419139245911
26 286 0 0 0 0.2612251753266293 0.1099315043582848 -0.09994687611738384 0.04439557987074101 0.11139626137053242 0.0421511143059686 0.12210236182573729 -0.13643302731679832 0.12328895924973718 0.09043402968615054 0.03489335728200013 0.09000151153807547
27 297 0 0 0 0.2957185385413869 0.04332380053724014 -0.0789288843945137 -0.036394324423139654 0.10506129822734896 0.06270205202353116 0.07594365156056716 -0.10034308195476102 0.04446651952165212 0.1350906161991677 0.04345491456250725 -0.0021069141974712075
28 308 0 0 0 0.22195104928344223 0.10943177061099515 0.07601019155011354 0.02608680239581177 0.017826065439130193 0.07364690751858761 0.036731142996302577 -0.14618296895060054 0.020281725490518588 0.09584833088969678 0.03131039958649268 0.09734758467166406
29 319 0 0 0 0.2110534976191905 0.10885588638103891 0.024560369748347174 0.029372831426636128 0.029348935162840182 0.003912198380566348 0.020424205681616923 -0.0697247237302429 -0.06981763478054125 0.10207586649096585 0.022386788282774187 0.04375080091573791
30 330 0 0 0 0.23038450276019268 0.08410480627723682 0.04502326452313768 0.062402893306786694 0.043386740085769274 -0.06317070991154619 0.03823585749417987 -0.07560577895851936 -0.08585851961682464 0.03818986469831752 -0.005945473582029431 -0.002796501105330293
31 341 0 0 0 0.2012992469555762 0.10634615366478252 0.049272796262691675 0.03802999250684827 -0.0017734260397676144 0.015410625944943773 0.039100975394170435 -0.13291300258822852 -0.07115968909129368 0.02200149762842616 -0.043162931178588895 0.0031143267930639398
32 352 0 0 0 0.16787038118733782 0.0865611546115352 0.0334113060319523 0.04300688461566832 0.018178447658585895 0.04083124592560794 0.06579245164871413 -0.07546744547681282 -0.019238627680091644 -0.014063928065785124 -0.02145043153644937 -0.0011719337121845544
33 363 0 0 0 0.2055991621239614 0.0830284247392469 0.02824848464338633 0.06474710522963685 0.031189863429396412 0.034495844594055275 0.025389703882464892 -0.0801106551738851 -0.005046516517381319 0.03198036727281675 -0.06161821796659448 -0.002513220221454437
34 374 0 0 0 0.23415587775481816 0.06910045737782346 0.017338244367586048 0.08120264016968456 0.01481714582602587 -0.03656907777015109 0.021469385417562378 -0.029169924020699026 -0.008386843262929256 0.016345692434302134 -0.017924276656948603 0.02028153565692284
35 385 0 0 0 0.25460860685604114 0.1041187011747971 0.020195711276238308 0.09482188658353449 -0.002398032408528039 -0.03485501589689246 0.03213120638349107 -0.022759451781696118 0.02886062670455671 -0.0016346173964196069 -0.009853016488472137 -0.028039888374338087
36 396 0 0 0 0.2510414937282855 0.04731749154413672 -0.011766596252531049 0.029061296314411567 0.004491831941394159 -0.028344566238786294 0.0370606393449553 -0.021035459471998794 0.02709072246316182 0.011620698473624787 -0.0426641935254033 -0.02963069901033757
