% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=191369, Wed Dec 11 22:17:06 2019
33 363 -0.18940866154794922 -0.00403700859575925 0.0022892468382549507 0.24054828527798336 1 1 1 1 1 1 1 1 1 1 1 1
34 374 -0.19334245742776762 -0.002939219214779998 0.002278684694909058 0.25848516991525783 1 1 1 1 1 1 1 1 1 1 1 1
35 385 -0.19716807416328522 -0.0033798683517560065 0.0026106972836554086 0.24954621995292514 1 1 1 1 1 1 1 1 1 1 1 1
36 396 -0.21535137431634438 -0.007309612682571561 0.007204680176752774 0.25491500880037543 1 1 1 1 1 1 1 1 1 1 1 1
37 407 -0.2123406515746344 -0.0014169083610675649 0.00905900961291129 0.2681442179059276 1 1 1 1 1 1 1 1 1 1 1 1
38 418 -0.24046312585535864 -0.00010026475525890063 0.0009165575462500436 0.2723586772327599 1 1 1 1 1 1 1 1 1 1 1 1
39 429 -0.24041849007399502 -0.0004762613857815763 0.0015827079664747163 0.3078805938889168 1 1 1 1 1 1 1 1 1 1 1 1
40 440 -0.2286848354897052 -0.0001412742893040042 0.001593921534304072 0.33195878303264 1 1 1 1 1 1 1 1 1 1 1 1
41 451 -0.21100553081045578 -0.004694526322322039 0.0005092549347033922 0.3113916147177005 1 1 1 1 1 1 1 1 1 1 1 1
42 462 -0.2119961783365438 -0.0005797577588624524 0.002932904812015081 0.28467353226520176 1 1 1 1 1 1 1 1 1 1 1 1
43 473 -0.20728715877723297 -0.0002497094667884337 0.005878003124223786 0.306954062652818 1 1 1 1 1 1 1 1 1 1 1 1
44 484 -0.20012728815048297 -0.002394864747617273 0.009784920068835431 0.3352720832634158 1 1 1 1 1 1 1 1 1 1 1 1
45 495 -0.2046152717017707 -0.0008884964648604367 0.0067250512390284595 0.35007312079281044 1 1 1 1 1 1 1 1 1 1 1 1
46 506 -0.2093218874425835 -8.237499187288331e-05 0.0005479251635040244 0.3471925827830064 1 1 1 1 1 1 1 1 1 1 1 1
47 517 -0.21348360789224854 -0.0004538630308797197 0.002158001495551892 0.353766982946777 1 1 1 1 1 1 1 1 1 1 1 1
48 528 -0.21534634725168245 -0.0002633384732545972 0.003532725816992889 0.35448245226177916 1 1 1 1 1 1 1 1 1 1 1 1
49 539 -0.214121162566808 -0.0048088201430790374 0.0016141124083866453 0.3372608021674536 1 1 1 1 1 1 1 1 1 1 1 1
50 550 -0.20642366108232657 -0.002594182381692869 0.007089771021352697 0.3559109818915097 1 1 1 1 1 1 1 1 1 1 1 1
51 561 -0.19973519766617542 -0.010790403483550513 0.0035798778435068078 0.36753017445428915 1 1 1 1 1 1 1 1 1 1 1 1
52 572 -0.19755484070308893 -0.003925244126869981 0.0036935806461509063 0.38246445790792205 1 1 1 1 1 1 1 1 1 1 1 1
53 583 -0.2007584982228559 -0.002993204123583704 0.008150663839643605 0.36852941401394174 1 1 1 1 1 1 1 1 1 1 1 1
54 594 -0.19549961185520082 -0.004499195049988423 0.0010125702395323843 0.3612357280629553 1 1 1 1 1 1 1 1 1 1 1 1
55 605 -0.19915760403438215 -0.0022253770473146008 0.006794409736052127 0.37782426472476194 1 1 1 1 1 1 1 1 1 1 1 1
56 616 -0.23340029927983327 -6.397745137552302e-05 0.0009729500653793957 0.37953023260104896 1 1 1 1 1 1 1 1 1 1 1 1
57 627 -0.2540235934505908 -0.002661279624682416 0.0004450652658499638 0.4131000289940288 1 1 1 1 1 1 1 1 1 1 1 1
58 638 -0.25103052994467 -0.00866762836920898 0.0029820927564971965 0.43590237292057665 1 1 1 1 1 1 1 1 1 1 1 1
59 649 -0.22407500004262731 -3.199562896721446e-05 0.0014092982582650337 0.43963980142087766 1 1 1 1 1 1 1 1 1 1 1 1
60 660 -0.2405116959472485 -0.0007864983619130394 0.0003865911701829425 0.4415397181477881 1 1 1 1 1 1 1 1 1 1 1 1
61 671 -0.23490311060373437 -0.001970045993030346 0.0010645567521623922 0.45171499486685307 1 1 1 1 1 1 1 1 1 1 1 1
62 682 -0.23497343068570614 -0.001668636632600972 0.005997095773612697 0.45441813095294786 1 1 1 1 1 1 1 1 1 1 1 1
63 693 -0.21389410377806303 -0.0007710174190448623 0.003542606434293956 0.463572325670858 1 1 1 1 1 1 1 1 1 1 1 1
64 704 -0.1974638766773061 -0.009894149736601122 0.008455417431171609 0.503309296148775 1 1 1 1 1 1 1 1 1 1 1 1
65 715 -0.21179358686887934 -0.00250319009203908 0.01127985653188651 0.5121019278696066 1 1 1 1 1 1 1 1 1 1 1 1
66 726 -0.2204757186965919 -0.0032501802005907676 0.010016810605333368 0.5403862465736032 1 1 1 1 1 1 1 1 1 1 1 1
67 737 -0.23737571509633917 -0.0014663854936917047 0.009777227268745447 0.5396819175475475 1 1 1 1 1 1 1 1 1 1 1 1
68 748 -0.2154001706491695 -0.009282524190263302 0.002875049133415973 0.5745944573034455 1 1 1 1 1 1 1 1 1 1 1 1
69 759 -0.2021752078479728 -0.0015483819075996497 0.0007122967892320562 0.6174078398852704 1 1 1 1 1 1 1 1 1 1 1 1
70 770 -0.2656165408188408 -0.003979677598472342 0.0014183174664907689 0.6603155687270682 1 1 1 1 1 1 1 1 1 1 1 1
71 781 -0.2874595744137536 -8.395137280378292e-05 0.0010643538239482287 0.6851721099184541 1 1 1 1 1 1 1 1 1 1 1 1
72 792 -0.24148024806434096 -0.0006945251781863846 0.0008220811843861601 0.7095428798305601 1 1 1 1 1 1 1 1 1 1 1 1
73 803 -0.23628939964880755 -0.014388766135143213 0.004920077660029656 0.7525225963825433 1 1 1 1 1 1 1 1 1 1 1 1
74 814 -0.2660459279170899 -0.0006572498694379046 0.0007411743592077412 0.769683965504055 1 1 1 1 1 1 1 1 1 1 1 1
75 825 -0.2857078708094387 -0.012593738049756607 0.002346121699509456 0.7976537146106016 1 1 1 1 1 1 1 1 1 1 1 1
76 836 -0.2921488938483596 -0.0032305135418854544 0.0016775484193808866 0.802095839954326 1 1 1 1 1 1 1 1 1 1 1 1
77 847 -0.28360675711777195 -0.00986362220200225 0.006998219914943988 0.8082297552864842 1 1 1 1 1 1 1 1 1 1 1 1
78 858 -0.28215159766515524 -0.00808513625376204 0.018568560060285216 0.8169900497029882 1 1 1 1 1 1 1 1 1 1 1 1
79 869 -0.2583836423434435 -0.02444144908105037 0.0003764060734849493 0.818737403011877 1 1 1 1 1 1 1 1 1 1 1 1
80 880 -0.2521502094852035 -0.0210797457412458 0.019822479784941078 0.8166871765043745 1 1 1 1 1 1 1 1 1 1 1 1
81 891 -0.25161762285982175 -0.008940055296413313 0.0021743755086108822 0.8204899916945231 1 1 1 1 1 1 1 1 1 1 1 1
82 902 -0.25196569407125413 -0.0007478499334322233 0.013639522459089413 0.8457223931530509 1 1 1 1 1 1 1 1 1 1 1 1
83 913 -0.28806199898918416 -0.01969559151190376 0.002043865893792093 0.8511561188897019 1 1 1 1 1 1 1 1 1 1 1 1
84 924 -0.34383456856415445 -0.027904183678303298 0.004872503164498188 0.8579538189794254 1 1 1 1 1 1 1 1 1 1 1 1
85 935 -0.2993817840450906 -0.010007899617267283 0.007081809050510628 0.8454657205255264 1 1 1 1 1 1 1 1 1 1 1 1
86 946 -0.33148304277093066 -0.01735193385627476 0.0029229055905865544 0.8548775417783603 1 1 1 1 1 1 1 1 1 1 1 1
87 957 -0.3363901522986562 -0.0030165310963975534 0.005936892552839863 0.8572923804419955 1 1 1 1 1 1 1 1 1 1 1 1
88 968 -0.3005205532564749 -0.004472965495449711 0.0007396841996998467 0.8675769182420622 1 1 1 1 1 1 1 1 1 1 1 1
89 979 -0.2859770325145678 -0.003299826561545445 0.0010743837686643864 0.8735102961717617 1 1 1 1 1 1 1 1 1 1 1 1
90 990 -0.2806788868799761 -0.007816289577789858 0.002521516029127832 0.8795057394691481 1 1 1 1 1 1 1 1 1 1 1 1
91 1001 -0.257513721428153 -0.0018437729997881809 0.002312596413088615 0.8956020450588106 1 1 1 1 1 1 1 1 1 1 1 1
92 1012 -0.24739827802744038 -0.0020255419835464613 0.011319435414598707 0.902042428274265 1 1 1 1 1 1 1 1 1 1 1 1
93 1023 -0.26399840283090603 -0.008612312293321978 0.007653108711283807 0.910251043643266 1 1 1 1 1 1 1 1 1 1 1 1
94 1034 -0.2706363945918419 -0.011834666000894764 0.006586813232995482 0.9091463845098885 1 1 1 1 1 1 1 1 1 1 1 1
95 1045 -0.2680910235997388 -0.0014369253351695266 0.012997861049877504 0.9145910461625241 1 1 1 1 1 1 1 1 1 1 1 1
96 1056 -0.29052981721346904 -0.014170605028591366 0.005832875774692199 0.9133437064863124 1 1 1 1 1 1 1 1 1 1 1 1
97 1067 -0.28380757133514806 -0.0028690721280527688 0.0184167954621064 0.9117796741693839 1 1 1 1 1 1 1 1 1 1 1 1
98 1078 -0.28215324115794277 -0.0016833848656634743 0.004143241977199002 0.9056912024334399 1 1 1 1 1 1 1 1 1 1 1 1
99 1089 -0.26304642643542536 -0.0010232830821246504 0.00859789060672671 0.90471822718794 1 1 1 1 1 1 1 1 1 1 1 1
100 1100 -0.2657580790408086 -0.009980496490469368 0.0036814536648884224 0.9036916909495203 1 1 1 1 1 1 1 1 1 1 1 1
101 1111 -0.27790176751122614 -0.016440682413266815 0.004520963161748029 0.9029658330091764 1 1 1 1 1 1 1 1 1 1 1 1
102 1122 -0.2765382001047843 -0.015034932499467036 0.010043372124927126 0.8978755115631606 1 1 1 1 1 1 1 1 1 1 1 1
103 1133 -0.24368926395433443 -0.00013380129740105074 0.009881716655961105 0.9012834461601386 1 1 1 1 1 1 1 1 1 1 1 1
104 1144 -0.25663846917041344 -0.01820743650565036 0.0034977147514079388 0.9056483793249028 1 1 1 1 1 1 1 1 1 1 1 1
105 1155 -0.24969663417763938 -0.0033775380845938877 0.003356827292819106 0.9073244180458139 1 1 1 1 1 1 1 1 1 1 1 1
106 1166 -0.26328855360835 -0.0017364867487297524 0.0084758277758363 0.9013756029485209 1 1 1 1 1 1 1 1 1 1 1 1
107 1177 -0.2533456888644771 -0.0059047372498066165 0.004174894689261297 0.8981361558396962 1 1 1 1 1 1 1 1 1 1 1 1
108 1188 -0.2563434445870876 -0.0007527206196398056 0.010975283765415886 0.893277344760231 1 1 1 1 1 1 1 1 1 1 1 1
109 1199 -0.2790364527228898 -0.001573021460670661 0.009713438095500657 0.8877442514736796 1 1 1 1 1 1 1 1 1 1 1 1
110 1210 -0.32170268590603 -0.003636796282847192 0.012125958659325165 0.8908480097185006 1 1 1 1 1 1 1 1 1 1 1 1
111 1221 -0.3240674844975614 -0.00547611788308228 0.005475716701577354 0.8964613176965381 1 1 1 1 1 1 1 1 1 1 1 1
112 1232 -0.3154404118514869 -0.007883086011588235 0.005029054847858943 0.8934149774615909 1 1 1 1 1 1 1 1 1 1 1 1
113 1243 -0.2866200332592421 -0.003754802531939436 0.00037515980771295345 0.8913885241274663 1 1 1 1 1 1 1 1 1 1 1 1
114 1254 -0.2767119527071124 -0.00018490289974844513 0.0008491006799124186 0.8914963343381844 1 1 1 1 1 1 1 1 1 1 1 1
115 1265 -0.2784750550693134 -0.005178473498712338 0.012484155222864318 0.8914802418219205 1 1 1 1 1 1 1 1 1 1 1 1
116 1276 -0.2803083246593341 -0.002190395936930348 0.011978373316392536 0.895240563214581 1 1 1 1 1 1 1 1 1 1 1 1
117 1287 -0.25591639234136243 -0.009201774184600137 0.014167979497900728 0.8892747512225715 1 1 1 1 1 1 1 1 1 1 1 1
118 1298 -0.23624451770323207 -0.005876474565756359 0.01154850431259099 0.8852139343593403 1 1 1 1 1 1 1 1 1 1 1 1
119 1309 -0.2266292082440008 -0.002335911102174621 0.0021559216971229864 0.8960618798319911 1 1 1 1 1 1 1 1 1 1 1 1
120 1320 -0.22180277857355163 -0.016221711459746692 0.006258778253355448 0.8916416318855379 1 1 1 1 1 1 1 1 1 1 1 1
121 1331 -0.22746035899843184 -0.0066697821740176995 0.000973079945981023 0.8929298220374375 1 1 1 1 1 1 1 1 1 1 1 1
122 1342 -0.24725322515351422 -0.00011799240703476313 0.012037717511256965 0.8972347727303898 1 1 1 1 1 1 1 1 1 1 1 1
123 1353 -0.25903068967757864 -0.006131559905450223 0.0016657742745660145 0.898542370690035 1 1 1 1 1 1 1 1 1 1 1 1
124 1364 -0.2327704745801237 -0.009904988436990642 0.016366648080261587 0.8959242916323505 1 1 1 1 1 1 1 1 1 1 1 1
125 1375 -0.2360687131304946 -0.008823444725735128 0.008019602262763114 0.8898480910535072 1 1 1 1 1 1 1 1 1 1 1 1
126 1386 -0.1945929769296145 -0.004315740782464611 0.003569906813293057 0.8925867754666023 1 1 1 1 1 1 1 1 1 1 1 1
127 1397 -0.2194809157366719 -0.0051548990630576295 0.0017663326069218433 0.9000349219966436 1 1 1 1 1 1 1 1 1 1 1 1
128 1408 -0.20924377963215823 -0.015711392062489775 0.0021324274349964066 0.9000379112301207 1 1 1 1 1 1 1 1 1 1 1 1
129 1419 -0.21638161129084657 -0.005439157518757643 0.0019492477629789577 0.8972020291070879 1 1 1 1 1 1 1 1 1 1 1 1
130 1430 -0.20050640939562903 -0.0005637290517317697 0.001105769889270935 0.8980874284806163 1 1 1 1 1 1 1 1 1 1 1 1
131 1441 -0.1944733384957649 -0.004106660447829992 0.0027814768511897725 0.8920655819038381 1 1 1 1 1 1 1 1 1 1 1 1
132 1452 -0.2050899600527346 -0.00588130610097708 0.006439982684407206 0.8940668919146785 1 1 1 1 1 1 1 1 1 1 1 1
133 1463 -0.224210970386163 -0.003404385312375639 0.010492451895388414 0.9018450761181287 1 1 1 1 1 1 1 1 1 1 1 1
134 1474 -0.23370732473887385 -0.00012083988205632411 0.00017387582941089154 0.9042248736246842 1 1 1 1 1 1 1 1 1 1 1 1
135 1485 -0.2592617665589916 -0.008507889756585753 0.0010160438724848603 0.8992612945694096 1 1 1 1 1 1 1 1 1 1 1 1
136 1496 -0.2628788448394669 -0.006448152696522518 0.0012851602763400602 0.8971343406518596 1 1 1 1 1 1 1 1 1 1 1 1
137 1507 -0.26208562418225373 -0.001654868090871781 0.0009718889256111081 0.8976393688271934 1 1 1 1 1 1 1 1 1 1 1 1
138 1518 -0.26139081341545284 -0.003137745274945406 0.0011401919160462513 0.8905592375595942 1 1 1 1 1 1 1 1 1 1 1 1
139 1529 -0.2805317882217139 -0.0045988160845821715 0.0006467921132026513 0.8866560506291423 1 1 1 1 1 1 1 1 1 1 1 1
140 1540 -0.28938529374455413 -0.0011070907311762775 0.0008789651527824067 0.8823662954804077 1 1 1 1 1 1 1 1 1 1 1 1
141 1551 -0.29810696702703093 -0.005318812355711021 0.008874103126289608 0.8793639510711087 1 1 1 1 1 1 1 1 1 1 1 1
142 1562 -0.2998369826732152 -0.003699767605192433 0.003624400853345286 0.879513573777027 1 1 1 1 1 1 1 1 1 1 1 1
143 1573 -0.3091646511304536 -0.0026130442024294015 0.0019398407059839497 0.8777756658412987 1 1 1 1 1 1 1 1 1 1 1 1
144 1584 -0.2854567850959859 -0.0045876009260750845 0.010749752002751665 0.8775367772309471 1 1 1 1 1 1 1 1 1 1 1 1
145 1595 -0.29185873914034777 -0.003481746376823963 0.009216746695106914 0.8804107186179917 1 1 1 1 1 1 1 1 1 1 1 1
146 1606 -0.30595002200617655 -0.0033785020070910814 0.003988565484694652 0.8821969538807031 1 1 1 1 1 1 1 1 1 1 1 1
147 1617 -0.31404128882385335 -0.0016130961412987414 0.009971891078369322 0.8816176080383128 1 1 1 1 1 1 1 1 1 1 1 1
148 1628 -0.30971513083909746 -0.006237569347287255 0.0025255332997607604 0.8960485574233017 1 1 1 1 1 1 1 1 1 1 1 1
149 1639 -0.31286063536244385 -0.007993566212257896 0.005827249396367373 0.8976720801579204 1 1 1 1 1 1 1 1 1 1 1 1
150 1650 -0.32523659783867775 -0.0002827338550145597 0.0041501029906120855 0.8921610055642802 1 1 1 1 1 1 1 1 1 1 1 1
151 1661 -0.3248502345211945 -0.00023491877973407326 0.0024842270791657437 0.8937766964038183 1 1 1 1 1 1 1 1 1 1 1 1
152 1672 -0.3303924776312489 -0.0014598151233607207 0.0012021102772967521 0.8927594572868827 1 1 1 1 1 1 1 1 1 1 1 1
153 1683 -0.3330949312086395 -0.002231333653102307 0.002019307617316399 0.8944000870776367 1 1 1 1 1 1 1 1 1 1 1 1
154 1694 -0.3208247422911498 -0.0011483595296006457 0.015972276847042548 0.8956067569742006 1 1 1 1 1 1 1 1 1 1 1 1
155 1705 -0.31702512088167384 -0.001686456355836543 0.010876148324970658 0.8957892081047568 1 1 1 1 1 1 1 1 1 1 1 1
156 1716 -0.3137989848421874 -0.006736171477948136 0.005628729801423456 0.8986181616669103 1 1 1 1 1 1 1 1 1 1 1 1
157 1727 -0.3048760166380621 -0.002772074712090449 0.0010151074067987584 0.8977612932102915 1 1 1 1 1 1 1 1 1 1 1 1
158 1738 -0.2710329552132714 -0.002417329066395792 0.0026433966271773002 0.8976817731392478 1 1 1 1 1 1 1 1 1 1 1 1
159 1749 -0.2966285125369367 -0.01837320046967455 0.0073845490714041645 0.8978949770391652 1 1 1 1 1 1 1 1 1 1 1 1
160 1760 -0.3093186501798821 -0.0010796667415997304 0.011568747702113535 0.8998805849984403 1 1 1 1 1 1 1 1 1 1 1 1
161 1771 -0.3057025663227636 -0.00031798414490786706 0.004230574324078567 0.9009598786050632 1 1 1 1 1 1 1 1 1 1 1 1
162 1782 -0.3051897663589199 -0.004214538404128589 0.008072205554967262 0.8954130933725973 1 1 1 1 1 1 1 1 1 1 1 1
163 1793 -0.3075607889414259 -0.0032643958084232123 0.006074216412090992 0.8960437945385334 1 1 1 1 1 1 1 1 1 1 1 1
164 1804 -0.30866910080906795 -0.007960329388370187 0.013478341045266455 0.8981209241130682 1 1 1 1 1 1 1 1 1 1 1 1
165 1815 -0.3106142176789017 -0.020601199460474024 0.0012680102841555133 0.9017737841611535 1 1 1 1 1 1 1 1 1 1 1 1
166 1826 -0.2998811486947622 -0.009265414062212174 0.016964421424783882 0.9042540967384066 1 1 1 1 1 1 1 1 1 1 1 1
167 1837 -0.2922757194356497 -0.0021695907710867035 0.002210464081084691 0.9000572794787425 1 1 1 1 1 1 1 1 1 1 1 1
168 1848 -0.3266315773043301 -0.0005392604443058494 0.0005636022969416942 0.8963149002479799 1 1 1 1 1 1 1 1 1 1 1 1
169 1859 -0.27147866333019194 -0.0004582721214874332 0.009467548022700428 0.8933422908174464 1 1 1 1 1 1 1 1 1 1 1 1
170 1870 -0.25633043723681054 -0.00281639895905717 0.0003913277789096749 0.8907374948053012 1 1 1 1 1 1 1 1 1 1 1 1
171 1881 -0.25544385859979335 -0.01760032709868369 0.006429384418109403 0.8990281831218645 1 1 1 1 1 1 1 1 1 1 1 1
172 1892 -0.26674077552371 -0.005508925143794955 0.022608134326195357 0.8980903276879408 1 1 1 1 1 1 1 1 1 1 1 1
173 1903 -0.27326752954227324 -0.00578967258020576 0.002065106924474387 0.8954099605872275 1 1 1 1 1 1 1 1 1 1 1 1
174 1914 -0.2717570528868921 -0.01789809678441647 0.002458741093167654 0.8873028378812471 1 1 1 1 1 1 1 1 1 1 1 1
175 1925 -0.24952067015889953 -0.011702439805230449 0.005851046241777515 0.8833810767797994 1 1 1 1 1 1 1 1 1 1 1 1
176 1936 -0.28003166594551543 -0.004683314418937479 0.009936757740093897 0.8828418788642424 1 1 1 1 1 1 1 1 1 1 1 1
177 1947 -0.2924736438475707 -0.0024683217078921293 0.007032672243808516 0.884898748741091 1 1 1 1 1 1 1 1 1 1 1 1
178 1958 -0.2939836146331493 -0.0002194137090424564 0.0008730849141254699 0.8871548218197011 1 1 1 1 1 1 1 1 1 1 1 1
179 1969 -0.28865865680121294 -0.003657414676454648 0.0030101603194136305 0.882813481479538 1 1 1 1 1 1 1 1 1 1 1 1
180 1980 -0.26207050793707776 -0.0013578215289812246 0.0036094189839867147 0.8838027103328805 1 1 1 1 1 1 1 1 1 1 1 1
181 1991 -0.24619620967007308 -0.0054513886222574805 0.008187945530197365 0.8756835206789256 1 1 1 1 1 1 1 1 1 1 1 1
182 2002 -0.2698339762652899 -0.0005049879580565625 0.006172968465096019 0.8660331307594422 1 1 1 1 1 1 1 1 1 1 1 1
183 2013 -0.2543585316842464 -0.000895130817680248 0.005151498118926461 0.8610069701076412 1 1 1 1 1 1 1 1 1 1 1 1
184 2024 -0.2423536969473489 -0.00026056481624635926 0.002138415628788456 0.8644114761911914 1 1 1 1 1 1 1 1 1 1 1 1
185 2035 -0.2304536269520292 -0.0012293152222984092 9.988429065746833e-05 0.8685011842531802 1 1 1 1 1 1 1 1 1 1 1 1
186 2046 -0.22607596298355684 -0.00538220432429959 0.011654645721447652 0.8679314807817152 1 1 1 1 1 1 1 1 1 1 1 1
187 2057 -0.2412826344250923 -0.00025646615066587594 0.0010443246960009124 0.865421382001123 1 1 1 1 1 1 1 1 1 1 1 1
188 2068 -0.23532555290371215 -0.002224710823873926 0.006135215668847382 0.8707889208807749 1 1 1 1 1 1 1 1 1 1 1 1
189 2079 -0.238124437402472 -0.022975412386229608 0.0012228026790349843 0.8756812494652336 1 1 1 1 1 1 1 1 1 1 1 1
190 2090 -0.22620760822468525 -0.008016033731518038 0.008213630294970261 0.8789422953945246 1 1 1 1 1 1 1 1 1 1 1 1
191 2101 -0.22244658128031106 -0.006847639274704078 0.0058617060402121985 0.8740414057572793 1 1 1 1 1 1 1 1 1 1 1 1
192 2112 -0.21929440269225148 -0.0027957145942278014 0.0017694180461707188 0.8773714194383873 1 1 1 1 1 1 1 1 1 1 1 1
193 2123 -0.24526659196911696 -0.0005755666392109441 0.001740431782119565 0.8767769685751038 1 1 1 1 1 1 1 1 1 1 1 1
194 2134 -0.271937334055628 -0.003891925093589961 0.0014152886971095272 0.880069601147304 1 1 1 1 1 1 1 1 1 1 1 1
195 2145 -0.29085846282834144 -0.00309630261981459 0.0019796991719394407 0.8795612752069957 1 1 1 1 1 1 1 1 1 1 1 1
196 2156 -0.3017595443881335 -0.004362389589616737 0.00634601105953464 0.889728284097528 1 1 1 1 1 1 1 1 1 1 1 1
197 2167 -0.29656940088432004 -0.0020361676585735127 0.0004373596027206379 0.8854557427664403 1 1 1 1 1 1 1 1 1 1 1 1
198 2178 -0.30344301670865687 -0.005182349275301107 1.4321000111262744e-06 0.8893790615493218 1 1 1 1 1 1 1 1 1 1 1 1
199 2189 -0.30672199333289807 -0.0031033508617930115 0.00234939756562974 0.8853566591516591 1 1 1 1 1 1 1 1 1 1 1 1
